"","transcript","count"
"17537","TMSB4X-203",705
"17538","TMSB4Y-201",0
"17539","TMTC1-206",0
"17540","TMTC2-201",0
"17541","TMTC3-201",0
"17542","TMTC4-203",0
"17543","TMUB1-202",242
"17544","TMUB2-204",129
"17545","TMX1-201",381
"17546","TMX2-201",443
"17547","TMX3-201",603
"17548","TMX4-201",207
"17549","TNC-202",0
"17550","TNF-208",0
"17551","TNFAIP1-201",0
"17552","TNFAIP2-209",0
"17553","TNFAIP3-206",676
"17554","TNFAIP6-201",0
"17555","TNFAIP8-206",144
"17556","TNFAIP8L1-202",0
"17557","TNFAIP8L2-201",0
"17558","TNFAIP8L3-202",0
"17559","TNFRSF10A-201",378
"17560","TNFRSF10B-201",0
"17561","TNFRSF10C-201",0
"17562","TNFRSF10D-201",0
"17563","TNFRSF11A-202",0
"17564","TNFRSF11B-201",0
"17565","TNFRSF12A-201",0
"17566","TNFRSF13B-201",1486
"17567","TNFRSF13C-201",0
"17568","TNFRSF14-201",104
"17569","TNFRSF17-201",1895
"17570","TNFRSF18-203",0
"17571","TNFRSF19-203",0
"17572","TNFRSF1A-201",333
"17573","TNFRSF1B-201",0
"17574","TNFRSF21-201",0
"17575","TNFRSF25-204",0
"17576","TNFRSF4-201",0
"17577","TNFRSF6B-201",0
"17578","TNFRSF8-201",0
"17579","TNFRSF9-204",0
"17580","TNFSF10-201",102
"17581","TNFSF11-203",0
"17582","TNFSF12-201",0
"17583","TNFSF12-TNFSF13-201",0
"17584","TNFSF13-201",0
"17585","TNFSF13B-201",0
"17586","TNFSF14-202",0
"17587","TNFSF15-202",0
"17588","TNFSF18-201",0
"17589","TNFSF4-201",0
"17590","TNFSF8-201",0
"17591","TNFSF9-201",44
"17592","TNIK-201",0
"17593","TNIP1-201",474
"17594","TNIP2-201",76
"17595","TNIP3-204",0
"17596","TNK1-201",0
"17597","TNK2-201",0
"17598","TNKS-201",0
"17599","TNKS1BP1-207",0
"17600","TNKS2-201",385
"17601","TNMD-201",0
"17602","TNN-201",0
"17603","TNNC1-201",0
"17604","TNNC2-201",0
"17605","TNNI1-202",0
"17606","TNNI2-204",0
"17607","TNNI3-201",0
"17608","TNNI3K-201",0
"17609","TNNT1-209",0
"17610","TNNT2-227",0
"17611","TNNT3-210",0
"17612","TNP1-201",0
"17613","TNP2-201",0
"17614","TNPO1-204",847
"17615","TNPO2-203",244
"17616","TNPO3-201",730
"17617","TNR-202",0
"17618","TNRC18-205",0
"17619","TNRC6A-202",0
"17620","TNRC6B-206",0
"17621","TNRC6C-202",0
"17622","TNS1-222",0
"17623","TNS2-201",0
"17624","TNS3-201",1949
"17625","TNS4-201",0
"17626","TNXB-211",0
"17627","TOB1-202",484
"17628","TOB2-201",194
"17629","TOE1-201",128
"17630","TOGARAM1-201",0
"17631","TOGARAM2-201",0
"17632","TOLLIP-202",195
"17633","TOM1-210",279
"17634","TOM1L1-221",0
"17635","TOM1L2-202",97
"17636","TOMM20-201",935
"17637","TOMM20L-201",0
"17638","TOMM22-201",356
"17639","TOMM34-201",144
"17640","TOMM40-203",487
"17641","TOMM40L-202",0
"17642","TOMM5-201",312
"17643","TOMM6-202",5
"17644","TOMM7-201",495
"17645","TOMM70-201",646
"17646","TONSL-201",258
"17647","TOP1-201",1136
"17648","TOP1MT-201",114
"17649","TOP2A-201",2436
"17650","TOP2B-204",1410
"17651","TOP3A-201",264
"17652","TOP3B-202",117
"17653","TOPAZ1-201",0
"17654","TOPBP1-201",331
"17655","TOPORS-201",175
"17656","TOR1A-201",241
"17657","TOR1AIP1-212",643
"17658","TOR1AIP2-201",219
"17659","TOR1B-201",123
"17660","TOR2A-203",212
"17661","TOR3A-203",981
"17662","TOR4A-201",0
"17663","TOX-201",0
"17664","TOX2-201",344
"17665","TOX3-201",0
"17666","TOX4-212",267
"17667","TP53-201",453
"17668","TP53AIP1-205",0
"17669","TP53BP1-201",248
"17670","TP53BP2-201",319
"17671","TP53I11-220",0
"17672","TP53I13-201",115
"17673","TP53I3-201",67
"17674","TP53INP1-201",496
"17675","TP53INP2-202",0
"17676","TP53RK-202",110
"17677","TP53TG3-201",0
"17678","TP53TG3B-201",0
"17679","TP53TG3C-202",0
"17680","TP53TG3D-202",0
"17681","TP53TG3E-202",0
"17682","TP53TG3F-202",0
"17683","TP53TG5-201",0
"17684","TP63-203",0
"17685","TP73-208",0
"17686","TPBG-202",0
"17687","TPBGL-201",0
"17688","TPCN1-201",0
"17689","TPCN2-201",0
"17690","TPD52-202",109
"17691","TPD52L1-213",0
"17692","TPD52L2-203",221
"17693","TPD52L3-202",0
"17694","TPGS1-201",75
"17695","TPGS2-201",165
"17696","TPH1-201",0
"17697","TPH2-201",0
"17698","TPI1-202",3492
"17699","TPK1-201",0
"17700","TPM1-207",0
"17701","TPM2-210",0
"17702","TPM3-224",446
"17703","TPM4-221",994
"17704","TPMT-201",0
"17705","TPO-201",0
"17706","TPP1-201",1571
"17707","TPP2-202",1437
"17708","TPPP-201",0
"17709","TPPP2-201",0
"17710","TPPP3-205",0
"17711","TPR-201",1990
"17712","TPRA1-212",128
"17713","TPRG1-201",0
"17714","TPRG1L-202",172
"17715","TPRKB-201",217
"17716","TPRN-202",0
"17717","TPRX1-202",0
"17718","TPSAB1-201",0
"17719","TPSB2-201",0
"17720","TPSD1-201",0
"17721","TPSG1-201",0
"17722","TPST1-201",74
"17723","TPST2-201",782
"17724","TPT1-212",1124
"17725","TPTE-204",0
"17726","TPTE2-205",0
"17727","TPTEP2-CSNK1E-201",0
"17728","TPX2-201",859
"17729","TRA2A-201",595
"17730","TRA2B-205",853
"17731","TRABD-201",398
"17732","TRABD2A-203",0
"17733","TRABD2B-202",0
"17734","TRADD-201",278
"17735","TRAF1-201",0
"17736","TRAF2-201",143
"17737","TRAF3-203",0
"17738","TRAF3IP1-201",0
"17739","TRAF3IP2-207",0
"17740","TRAF3IP3-202",639
"17741","TRAF4-201",97
"17742","TRAF5-201",150
"17743","TRAF6-202",0
"17744","TRAF7-201",232
"17745","TRAFD1-201",180
"17746","TRAIP-201",0
"17747","TRAK1-201",0
"17748","TRAK2-201",0
"17749","TRAM1-201",2167
"17750","TRAM1L1-201",0
"17751","TRAM2-201",911
"17752","TRANK1-205",0
"17753","TRAP1-201",592
"17754","TRAPPC1-201",684
"17755","TRAPPC10-201",252
"17756","TRAPPC11-201",249
"17757","TRAPPC12-201",209
"17758","TRAPPC13-204",108
"17759","TRAPPC2-203",0
"17760","TRAPPC2B-202",0
"17761","TRAPPC2L-201",181
"17762","TRAPPC3-204",252
"17763","TRAPPC3L-202",0
"17764","TRAPPC4-214",347
"17765","TRAPPC5-204",340
"17766","TRAPPC6A-202",218
"17767","TRAPPC6B-201",0
"17768","TRAPPC8-201",312
"17769","TRAPPC9-217",268
"17770","TRARG1-201",0
"17771","TRAT1-201",201
"17772","TRDMT1-203",0
"17773","TRDN-201",0
"17774","TREH-201",0
"17775","TREM1-207",0
"17776","TREM2-202",0
"17777","TREML1-202",0
"17778","TREML2-201",200
"17779","TREML4-201",0
"17780","TRERF1-205",0
"17781","TREX1-205",0
"17782","TREX2-201",0
"17783","TRH-201",0
"17784","TRHDE-201",0
"17785","TRHR-202",0
"17786","TRIAP1-202",47
"17787","TRIB1-201",406
"17788","TRIB2-201",0
"17789","TRIB3-201",106
"17790","TRIL-201",0
"17791","TRIM10-204",0
"17792","TRIM11-201",142
"17793","TRIM13-201",71
"17794","TRIM14-201",0
"17795","TRIM15-207",0
"17796","TRIM16-226",0
"17797","TRIM16L-201",0
"17798","TRIM17-203",0
"17799","TRIM2-203",0
"17800","TRIM21-201",255
"17801","TRIM22-201",0
"17802","TRIM23-201",0
"17803","TRIM24-201",366
"17804","TRIM25-201",1108
"17805","TRIM26-268",208
"17806","TRIM27-202",461
"17807","TRIM28-201",2185
"17808","TRIM29-201",0
"17809","TRIM3-203",0
"17810","TRIM31-210",0
"17811","TRIM32-203",0
"17812","TRIM33-201",0
"17813","TRIM34-204",0
"17814","TRIM35-201",136
"17815","TRIM36-201",0
"17816","TRIM37-201",0
"17817","TRIM38-201",0
"17818","TRIM39-202",0
"17819","TRIM39-RPP21-201",0
"17820","TRIM4-201",159
"17821","TRIM40-207",0
"17822","TRIM41-201",0
"17823","TRIM42-201",0
"17824","TRIM43-201",0
"17825","TRIM43B-202",0
"17826","TRIM44-201",0
"17827","TRIM45-201",0
"17828","TRIM46-201",0
"17829","TRIM47-201",662
"17830","TRIM48-201",0
"17831","TRIM49-201",0
"17832","TRIM49B-202",0
"17833","TRIM49C-201",0
"17834","TRIM49D1-202",0
"17835","TRIM49D2-202",0
"17836","TRIM5-202",0
"17837","TRIM50-201",0
"17838","TRIM51-202",0
"17839","TRIM51GP-202",0
"17840","TRIM52-205",0
"17841","TRIM54-202",0
"17842","TRIM55-202",0
"17843","TRIM56-201",0
"17844","TRIM58-201",0
"17845","TRIM59-201",0
"17846","TRIM6-201",0
"17847","TRIM6-TRIM34-201",0
"17848","TRIM60-205",0
"17849","TRIM61-202",76
"17850","TRIM62-201",0
"17851","TRIM63-201",0
"17852","TRIM64-201",0
"17853","TRIM64B-201",0
"17854","TRIM64C-201",0
"17855","TRIM65-201",122
"17856","TRIM66-210",0
"17857","TRIM67-202",0
"17858","TRIM68-201",0
"17859","TRIM69-206",0
"17860","TRIM7-201",0
"17861","TRIM71-201",0
"17862","TRIM72-201",0
"17863","TRIM73-201",0
"17864","TRIM74-201",0
"17865","TRIM75P-201",0
"17866","TRIM77-201",0
"17867","TRIM8-209",262
"17868","TRIM9-201",0
"17869","TRIML1-201",0
"17870","TRIML2-207",0
"17871","TRIO-202",0
"17872","TRIOBP-203",196
"17873","TRIP10-201",293
"17874","TRIP11-201",0
"17875","TRIP12-204",507
"17876","TRIP13-201",632
"17877","TRIP4-201",140
"17878","TRIP6-201",62
"17879","TRIQK-214",0
"17880","TRIR-201",410
"17881","TRIT1-201",0
"17882","TRMO-203",77
"17883","TRMT1-217",202
"17884","TRMT10A-201",0
"17885","TRMT10B-201",0
"17886","TRMT10C-201",389
"17887","TRMT11-201",69
"17888","TRMT112-206",792
"17889","TRMT12-201",0
"17890","TRMT13-202",0
"17891","TRMT1L-201",230
"17892","TRMT2A-202",165
"17893","TRMT2B-202",0
"17894","TRMT44-201",0
"17895","TRMT5-201",0
"17896","TRMT6-201",141
"17897","TRMT61A-202",0
"17898","TRMT61B-201",101
"17899","TRMT9B-203",0
"17900","TRMU-223",84
"17901","TRNAU1AP-201",226
"17902","TRNP1-201",0
"17903","TRNT1-201",0
"17904","TRO-201",0
"17905","TROAP-201",139
"17906","TRPA1-201",0
"17907","TRPC1-203",0
"17908","TRPC3-202",0
"17909","TRPC4-206",0
"17910","TRPC4AP-201",569
"17911","TRPC5-201",0
"17912","TRPC5OS-201",0
"17913","TRPC6-201",0
"17914","TRPC7-206",0
"17915","TRPM1-201",0
"17916","TRPM2-203",0
"17917","TRPM3-209",0
"17918","TRPM4-201",0
"17919","TRPM5-201",0
"17920","TRPM6-202",0
"17921","TRPM7-206",214
"17922","TRPM8-201",0
"17923","TRPS1-203",0
"17924","TRPT1-201",182
"17925","TRPV1-207",0
"17926","TRPV2-201",379
"17927","TRPV3-201",0
"17928","TRPV4-202",0
"17929","TRPV5-201",0
"17930","TRPV6-201",0
"17931","TRRAP-201",1000
"17932","TRUB1-201",119
"17933","TRUB2-201",200
"17934","TSACC-205",0
"17935","TSBP1-207",0
"17936","TSC1-201",0
"17937","TSC2-202",321
"17938","TSC22D1-201",0
"17939","TSC22D2-201",0
"17940","TSC22D3-203",277
"17941","TSC22D4-201",266
"17942","TSEN15-216",187
"17943","TSEN2-201",0
"17944","TSEN34-201",124
"17945","TSEN54-201",100
"17946","TSFM-212",21
"17947","TSG101-201",602
"17948","TSGA10-203",0
"17949","TSGA10IP-203",0
"17950","TSGA13-204",0
"17951","TSHB-201",0
"17952","TSHR-203",0
"17953","TSHZ1-204",0
"17954","TSHZ2-202",0
"17955","TSHZ3-201",0
"17956","TSKS-201",0
"17957","TSKU-203",0
"17958","TSLP-201",0
"17959","TSN-201",304
"17960","TSNARE1-201",0
"17961","TSNAX-201",184
"17962","TSNAX-DISC1-204",0
"17963","TSNAXIP1-206",0
"17964","TSPAN1-201",0
"17965","TSPAN10-203",0
"17966","TSPAN11-201",0
"17967","TSPAN12-201",0
"17968","TSPAN13-201",0
"17969","TSPAN14-205",0
"17970","TSPAN15-201",0
"17971","TSPAN16-204",0
"17972","TSPAN17-207",0
"17973","TSPAN18-207",0
"17974","TSPAN19-204",0
"17975","TSPAN2-202",0
"17976","TSPAN3-201",490
"17977","TSPAN31-201",309
"17978","TSPAN32-201",0
"17979","TSPAN33-201",101
"17980","TSPAN4-204",0
"17981","TSPAN5-201",0
"17982","TSPAN6-201",0
"17983","TSPAN7-202",30
"17984","TSPAN8-202",0
"17985","TSPAN9-201",0
"17986","TSPEAR-201",0
"17987","TSPO-203",527
"17988","TSPO2-202",0
"17989","TSPOAP1-202",0
"17990","TSPY1-202",0
"17991","TSPY10-201",0
"17992","TSPY2-201",0
"17993","TSPY3-203",0
"17994","TSPY4-202",0
"17995","TSPY8-201",0
"17996","TSPY9P-201",0
"17997","TSPYL1-201",430
"17998","TSPYL2-201",86
"17999","TSPYL4-201",0
"18000","TSPYL5-201",0
"18001","TSPYL6-201",0
"18002","TSR1-201",588
"18003","TSR2-201",90
"18004","TSR3-201",230
"18005","TSSC4-203",156
"18006","TSSK1B-201",0
"18007","TSSK2-201",0
"18008","TSSK3-201",0
"18009","TSSK4-201",0
"18010","TSSK6-201",0
"18011","TST-202",106
"18012","TSTA3-201",239
"18013","TSTD1-204",591
"18014","TSTD2-201",0
"18015","TSTD3-201",0
"18016","TTBK1-201",0
"18017","TTBK2-208",0
"18018","TTC1-201",366
"18019","TTC12-219",94
"18020","TTC13-201",267
"18021","TTC14-201",279
"18022","TTC16-201",0
"18023","TTC17-201",773
"18024","TTC19-201",153
"18025","TTC21A-205",0
"18026","TTC21B-201",0
"18027","TTC22-202",0
"18028","TTC23-203",0
"18029","TTC23L-203",0
"18030","TTC24-201",0
"18031","TTC25-201",0
"18032","TTC26-203",0
"18033","TTC27-201",187
"18034","TTC28-201",0
"18035","TTC29-201",0
"18036","TTC3-204",0
"18037","TTC30A-201",0
"18038","TTC30B-201",0
"18039","TTC31-201",127
"18040","TTC32-201",50
"18041","TTC33-201",0
"18042","TTC34-201",0
"18043","TTC36-201",0
"18044","TTC37-216",636
"18045","TTC38-201",127
"18046","TTC39A-204",0
"18047","TTC39B-208",0
"18048","TTC39C-202",0
"18049","TTC4-201",0
"18050","TTC5-201",0
"18051","TTC6-206",0
"18052","TTC7A-201",410
"18053","TTC7B-201",0
"18054","TTC8-217",0
"18055","TTC9-201",0
"18056","TTC9B-201",0
"18057","TTC9C-202",74
"18058","TTF1-201",128
"18059","TTF2-201",0
"18060","TTI1-202",256
"18061","TTI2-206",114
"18062","TTK-202",233
"18063","TTL-201",0
"18064","TTLL1-201",0
"18065","TTLL10-203",0
"18066","TTLL11-201",0
"18067","TTLL12-201",268
"18068","TTLL13P-202",0
"18069","TTLL2-201",0
"18070","TTLL3-209",0
"18071","TTLL4-202",201
"18072","TTLL5-202",0
"18073","TTLL6-202",0
"18074","TTLL7-201",0
"18075","TTLL8-201",0
"18076","TTLL9-206",0
"18077","TTN-214",0
"18078","TTPA-201",0
"18079","TTPAL-202",0
"18080","TTR-206",0
"18081","TTYH1-202",0
"18082","TTYH2-201",0
"18083","TTYH3-201",0
"18084","TUB-201",0
"18085","TUBA1A-201",46
"18086","TUBA1B-202",1056
"18087","TUBA1C-201",352
"18088","TUBA3C-201",0
"18089","TUBA3D-201",0
"18090","TUBA3E-201",0
"18091","TUBA4A-201",909
"18092","TUBA4B-203",0
"18093","TUBA8-202",0
"18094","TUBAL3-201",0
"18095","TUBB-205",4849
"18096","TUBB1-201",0
"18097","TUBB2A-201",0
"18098","TUBB2B-201",77
"18099","TUBB3-201",0
"18100","TUBB4A-201",0
"18101","TUBB4B-201",2073
"18102","TUBB6-201",0
"18103","TUBB8-206",0
"18104","TUBB8B-201",0
"18105","TUBD1-201",0
"18106","TUBE1-202",0
"18107","TUBG1-201",328
"18108","TUBG2-201",0
"18109","TUBGCP2-203",290
"18110","TUBGCP3-201",229
"18111","TUBGCP4-208",194
"18112","TUBGCP5-205",0
"18113","TUBGCP6-201",334
"18114","TUFM-201",1180
"18115","TUFT1-203",124
"18116","TUG1-217",0
"18117","TULP1-201",0
"18118","TULP2-201",0
"18119","TULP3-201",53
"18120","TULP4-202",0
"18121","TUNAR-201",0
"18122","TUSC1-201",0
"18123","TUSC2-201",65
"18124","TUSC3-201",0
"18125","TUT1-205",0
"18126","TUT4-201",304
"18127","TUT7-206",363
"18128","TVP23A-201",0
"18129","TVP23B-201",0
"18130","TVP23C-203",0
"18131","TVP23C-CDRT4-203",0
"18132","TWF1-201",156
"18133","TWF2-201",204
"18134","TWIST1-201",0
"18135","TWIST2-202",0
"18136","TWISTNB-201",156
"18137","TWNK-201",130
"18138","TWSG1-201",130
"18139","TXK-201",0
"18140","TXLNA-201",586
"18141","TXLNB-201",0
"18142","TXLNG-201",180
"18143","TXN-202",1194
"18144","TXN2-201",320
"18145","TXNDC11-201",4212
"18146","TXNDC12-201",325
"18147","TXNDC15-201",412
"18148","TXNDC16-201",176
"18149","TXNDC17-201",161
"18150","TXNDC2-201",0
"18151","TXNDC5-201",7627
"18152","TXNDC8-203",0
"18153","TXNDC9-201",253
"18154","TXNIP-204",1429
"18155","TXNL1-201",470
"18156","TXNL4A-201",375
"18157","TXNL4B-201",60
"18158","TXNRD1-208",529
"18159","TXNRD2-204",123
"18160","TXNRD3-203",0
"18161","TYK2-205",246
"18162","TYMP-208",55
"18163","TYMS-203",737
"18164","TYR-201",0
"18165","TYRO3-201",0
"18166","TYROBP-201",0
"18167","TYRP1-203",0
"18168","TYSND1-201",133
"18169","TYW1-201",92
"18170","TYW1B-203",0
"18171","TYW3-201",0
"18172","TYW5-201",0
"18173","U2AF1-201",0
"18174","U2AF1L4-203",0
"18175","U2AF1L5-201",0
"18176","U2AF2-202",1250
"18177","U2SURP-208",684
"18178","UACA-201",0
"18179","UAP1-202",300
"18180","UAP1L1-202",0
"18181","UBA1-201",2800
"18182","UBA2-201",952
"18183","UBA3-202",611
"18184","UBA5-202",415
"18185","UBA52-202",1542
"18186","UBA6-201",500
"18187","UBA7-201",124
"18188","UBAC1-201",123
"18189","UBAC2-203",217
"18190","UBALD1-201",72
"18191","UBALD2-201",769
"18192","UBAP1-201",189
"18193","UBAP1L-203",0
"18194","UBAP2-201",393
"18195","UBAP2L-207",1337
"18196","UBASH3A-201",0
"18197","UBASH3B-201",0
"18198","UBB-209",885
"18199","UBC-205",1150
"18200","UBD-203",0
"18201","UBE2A-202",334
"18202","UBE2B-201",289
"18203","UBE2C-204",619
"18204","UBE2D1-201",79
"18205","UBE2D2-202",669
"18206","UBE2D3-209",616
"18207","UBE2D4-201",0
"18208","UBE2E1-201",792
"18209","UBE2E2-202",112
"18210","UBE2E3-209",334
"18211","UBE2F-223",0
"18212","UBE2F-SCLY-201",0
"18213","UBE2G1-201",271
"18214","UBE2G2-202",309
"18215","UBE2H-201",641
"18216","UBE2I-202",471
"18217","UBE2J1-201",1955
"18218","UBE2J2-202",267
"18219","UBE2K-201",167
"18220","UBE2L3-201",168
"18221","UBE2L5-202",0
"18222","UBE2L6-201",290
"18223","UBE2M-201",594
"18224","UBE2N-201",478
"18225","UBE2O-201",419
"18226","UBE2Q1-201",363
"18227","UBE2Q2-201",0
"18228","UBE2Q2L-201",0
"18229","UBE2QL1-201",147
"18230","UBE2R2-201",227
"18231","UBE2S-201",641
"18232","UBE2T-205",506
"18233","UBE2U-201",0
"18234","UBE2V1-203",11
"18235","UBE2V2-207",133
"18236","UBE2W-207",0
"18237","UBE2Z-201",173
"18238","UBE3A-226",390
"18239","UBE3B-202",0
"18240","UBE3C-201",621
"18241","UBE3D-203",0
"18242","UBE4A-201",419
"18243","UBE4B-201",345
"18244","UBFD1-201",137
"18245","UBIAD1-202",234
"18246","UBL3-201",0
"18247","UBL4A-202",97
"18248","UBL4B-201",0
"18249","UBL5-201",744
"18250","UBL7-209",484
"18251","UBLCP1-201",244
"18252","UBN1-201",0
"18253","UBN2-201",0
"18254","UBOX5-201",0
"18255","UBP1-202",132
"18256","UBQLN1-202",1313
"18257","UBQLN2-201",237
"18258","UBQLN3-201",0
"18259","UBQLN4-201",279
"18260","UBQLNL-201",0
"18261","UBR1-201",0
"18262","UBR2-201",470
"18263","UBR3-201",383
"18264","UBR4-204",1382
"18265","UBR5-201",551
"18266","UBR7-201",130
"18267","UBTD1-201",0
"18268","UBTD2-201",0
"18269","UBTF-201",542
"18270","UBTFL1-201",0
"18271","UBXN1-202",291
"18272","UBXN10-201",0
"18273","UBXN11-206",0
"18274","UBXN2A-201",0
"18275","UBXN2B-201",0
"18276","UBXN4-201",901
"18277","UBXN6-201",310
"18278","UBXN7-201",262
"18279","UBXN8-201",92
"18280","UCHL1-201",1393
"18281","UCHL3-201",285
"18282","UCHL5-205",427
"18283","UCK1-204",0
"18284","UCK2-201",404
"18285","UCKL1-203",281
"18286","UCMA-201",0
"18287","UCN-201",0
"18288","UCN2-201",0
"18289","UCN3-201",0
"18290","UCP1-201",0
"18291","UCP2-211",381
"18292","UCP3-201",0
"18293","UEVLD-205",0
"18294","UFC1-201",665
"18295","UFD1-201",503
"18296","UFL1-201",368
"18297","UFM1-201",86
"18298","UFSP1-202",0
"18299","UFSP2-201",676
"18300","UGCG-201",168
"18301","UGDH-201",120
"18302","UGGT1-201",1217
"18303","UGGT2-203",265
"18304","UGP2-201",595
"18305","UGT1A1-201",0
"18306","UGT1A10-201",0
"18307","UGT1A3-201",0
"18308","UGT1A4-201",0
"18309","UGT1A5-201",0
"18310","UGT1A6-201",0
"18311","UGT1A7-201",0
"18312","UGT1A8-201",0
"18313","UGT1A9-201",0
"18314","UGT2A1-203",0
"18315","UGT2A2-202",0
"18316","UGT2A3-201",0
"18317","UGT2B10-201",0
"18318","UGT2B11-201",0
"18319","UGT2B15-201",0
"18320","UGT2B17-201",327
"18321","UGT2B28-201",0
"18322","UGT2B4-201",0
"18323","UGT2B7-201",0
"18324","UGT3A1-201",0
"18325","UGT3A2-201",0
"18326","UGT8-201",0
"18327","UHMK1-202",246
"18328","UHRF1-205",585
"18329","UHRF1BP1-201",0
"18330","UHRF1BP1L-201",167
"18331","UHRF2-201",121
"18332","UIMC1-212",192
"18333","ULBP1-201",0
"18334","ULBP2-201",0
"18335","ULBP3-201",0
"18336","ULK1-201",0
"18337","ULK2-202",0
"18338","ULK3-220",76
"18339","ULK4-201",0
"18340","UMAD1-206",48
"18341","UMOD-203",0
"18342","UMODL1-206",0
"18343","UMPS-201",258
"18344","UNC119-202",0
"18345","UNC119B-201",0
"18346","UNC13A-204",0
"18347","UNC13B-201",0
"18348","UNC13C-201",0
"18349","UNC13D-201",0
"18350","UNC45A-202",618
"18351","UNC45B-202",0
"18352","UNC50-201",244
"18353","UNC5A-202",0
"18354","UNC5B-201",0
"18355","UNC5C-201",0
"18356","UNC5CL-201",0
"18357","UNC5D-202",0
"18358","UNC79-203",0
"18359","UNC80-201",0
"18360","UNC93A-201",0
"18361","UNC93B1-201",2196
"18362","UNCX-201",0
"18363","UNG-201",458
"18364","UNK-205",0
"18365","UNKL-210",0
"18366","UPB1-201",0
"18367","UPF1-201",477
"18368","UPF2-201",250
"18369","UPF3A-202",288
"18370","UPF3B-201",75
"18371","UPK1A-204",0
"18372","UPK1B-201",0
"18373","UPK2-201",0
"18374","UPK3A-201",0
"18375","UPK3B-202",0
"18376","UPK3BL1-201",0
"18377","UPK3BL2-201",0
"18378","UPP1-201",0
"18379","UPP2-201",0
"18380","UPRT-203",0
"18381","UQCC1-205",71
"18382","UQCC2-204",264
"18383","UQCC3-202",79
"18384","UQCR10-201",437
"18385","UQCR11-203",0
"18386","UQCRB-201",225
"18387","UQCRC1-201",1065
"18388","UQCRC2-201",1452
"18389","UQCRFS1-201",811
"18390","UQCRH-201",289
"18391","UQCRHL-201",0
"18392","UQCRQ-203",871
"18393","URAD-201",0
"18394","URB1-201",587
"18395","URB2-201",345
"18396","URGCP-202",164
"18397","URGCP-MRPS24-201",0
"18398","URI1-202",119
"18399","URM1-203",145
"18400","UROC1-201",0
"18401","UROD-201",408
"18402","UROS-204",149
"18403","USB1-201",66
"18404","USE1-201",137
"18405","USF1-203",232
"18406","USF2-201",91
"18407","USF3-201",0
"18408","USH1C-202",0
"18409","USH1G-202",0
"18410","USH2A-201",0
"18411","USHBP1-201",0
"18412","USO1-204",924
"18413","USP1-201",504
"18414","USP10-201",195
"18415","USP11-201",271
"18416","USP12-201",0
"18417","USP13-201",241
"18418","USP14-201",631
"18419","USP15-201",0
"18420","USP16-203",284
"18421","USP17L1-201",0
"18422","USP17L10-201",0
"18423","USP17L11-201",0
"18424","USP17L12-201",0
"18425","USP17L13-201",0
"18426","USP17L15-202",0
"18427","USP17L17-201",0
"18428","USP17L18-201",0
"18429","USP17L19-201",0
"18430","USP17L2-201",0
"18431","USP17L20-201",0
"18432","USP17L21-201",0
"18433","USP17L22-201",0
"18434","USP17L24-201",0
"18435","USP17L25-201",0
"18436","USP17L26-201",0
"18437","USP17L27-201",0
"18438","USP17L28-201",0
"18439","USP17L29-201",0
"18440","USP17L3-201",0
"18441","USP17L30-201",0
"18442","USP17L4-201",0
"18443","USP17L5-201",0
"18444","USP17L7-201",0
"18445","USP17L8-201",0
"18446","USP18-201",0
"18447","USP19-204",392
"18448","USP2-201",0
"18449","USP20-201",0
"18450","USP21-203",0
"18451","USP22-201",972
"18452","USP24-201",0
"18453","USP25-204",0
"18454","USP26-203",0
"18455","USP27X-201",0
"18456","USP28-201",302
"18457","USP29-201",0
"18458","USP3-202",163
"18459","USP30-201",0
"18460","USP31-201",0
"18461","USP32-201",0
"18462","USP33-204",280
"18463","USP34-201",459
"18464","USP35-203",0
"18465","USP36-203",431
"18466","USP37-201",0
"18467","USP38-201",286
"18468","USP39-201",393
"18469","USP4-201",315
"18470","USP40-208",0
"18471","USP41-202",0
"18472","USP42-201",0
"18473","USP43-201",0
"18474","USP44-201",0
"18475","USP45-201",0
"18476","USP46-201",0
"18477","USP47-207",398
"18478","USP48-201",631
"18479","USP49-203",0
"18480","USP5-202",930
"18481","USP50-203",0
"18482","USP51-201",0
"18483","USP53-202",0
"18484","USP54-201",0
"18485","USP6-205",0
"18486","USP6NL-205",0
"18487","USP7-201",1085
"18488","USP8-202",0
"18489","USP9X-202",767
"18490","USP9Y-201",0
"18491","USPL1-201",0
"18492","UST-201",0
"18493","UTF1-201",0
"18494","UTP11-201",250
"18495","UTP14A-201",170
"18496","UTP14C-201",0
"18497","UTP15-201",181
"18498","UTP18-201",363
"18499","UTP20-201",558
"18500","UTP23-201",98
"18501","UTP25-202",228
"18502","UTP3-201",551
"18503","UTP4-201",637
"18504","UTP6-201",289
"18505","UTRN-204",0
"18506","UTS2-202",0
"18507","UTS2B-201",0
"18508","UTS2R-201",0
"18509","UTY-212",0
"18510","UVRAG-201",151
"18511","UVSSA-206",0
"18512","UXS1-203",171
"18513","UXT-201",491
"18514","VAC14-201",295
"18515","VAMP1-202",0
"18516","VAMP2-201",170
"18517","VAMP3-201",79
"18518","VAMP4-201",0
"18519","VAMP5-201",0
"18520","VAMP7-202",126
"18521","VAMP8-201",318
"18522","VANGL1-202",0
"18523","VANGL2-201",0
"18524","VAPA-202",371
"18525","VAPB-204",0
"18526","VARS1-215",2252
"18527","VARS2-201",0
"18528","VASH1-201",0
"18529","VASH2-211",0
"18530","VASN-201",0
